practice_code,year,covid_year,sat_start,sat_end,register,list_size,copd_prevalence,lat,lon,n_lsoas,n_unique_lsoas,wy_patients,total_wy_patients,image_path,image_std,elevation_lsoa_weighted,ndvi_lsoa_weighted,evi_lsoa_weighted,no2_lsoa_weighted,pm25_lsoa_weighted,lst_lsoa_weighted,pop_lsoa_weighted
B83012,2022-23,0,2022-04-01,2023-03-31,221.0,10877,2.03,53.80237405064483,-1.8091045759201727,193.0,193,10623.0,10623,/content/drive/MyDrive/wy_images/B83012_2022_23.png,19.395671883305088,192.1,0.5943,0.4375885405653872,98.88,0.1380051227,0.87,29.1
B83012,2023-24,0,2023-04-01,2024-03-31,217.0,11003,1.97,53.80237405064483,-1.8091045759201727,193.0,193,10623.0,10623,/content/drive/MyDrive/wy_images/B83012_2023_24.png,19.73577711138749,192.1,0.6301,0.4390568926683521,101.27,0.176824388,7.01,29.14
B83014,2019-20,0,2019-04-01,2020-03-31,261.0,13114,1.99,53.85714655785681,-1.83648039621792,98.0,98,13326.0,13326,/content/drive/MyDrive/wy_images/B83014_2019_20.png,15.898074638531911,158.8,0.7045,0.4720581061824868,94.32,0.1697412374,1.2,13.39
B83014,2020-21,1,2020-04-01,2021-03-31,253.0,13108,1.93,53.85714655785681,-1.83648039621792,98.0,98,13326.0,13326,/content/drive/MyDrive/wy_images/B83014_2020_21.png,19.40418269128052,158.8,0.7066,0.4535568696851297,86.94,0.1647153093999999,-2.98,13.31
B83014,2021-22,0,2021-04-01,2022-03-31,241.0,13181,1.83,53.85714655785681,-1.83648039621792,98.0,98,13326.0,13326,/content/drive/MyDrive/wy_images/B83014_2021_22.png,17.48522260657304,158.8,0.7043,0.5027650195357389,103.09,0.1587632017,2.84,13.15
B83014,2022-23,0,2022-04-01,2023-03-31,241.0,13329,1.81,53.85714655785681,-1.83648039621792,98.0,98,13326.0,13326,/content/drive/MyDrive/wy_images/B83014_2022_23.png,17.296816914384447,158.8,0.689,0.4772156929441508,94.72,0.1289097167,-0.3,13.0
B83014,2023-24,0,2023-04-01,2024-03-31,243.0,13510,1.8,53.85714655785681,-1.83648039621792,98.0,98,13326.0,13326,/content/drive/MyDrive/wy_images/B83014_2023_24.png,17.750111424925553,158.8,0.736,0.4810334084118593,95.89,0.1725675169999999,5.47,12.96
B83015,2019-20,0,2019-04-01,2020-03-31,272.0,8975,3.03,53.77301983070637,-1.711488023350846,122.0,122,8565.0,8565,/content/drive/MyDrive/wy_images/B83015_2019_20.png,27.29297164206017,181.7,0.458,0.3781753435991726,103.68,0.1749425356,2.73,17.98
B83015,2020-21,1,2020-04-01,2021-03-31,294.0,8883,3.31,53.77301983070637,-1.711488023350846,122.0,122,8565.0,8565,/content/drive/MyDrive/wy_images/B83015_2020_21.png,27.08464468028733,181.7,0.4405,0.347046279016318,95.15,0.1706801372,-7.27,17.92
B83015,2021-22,0,2021-04-01,2022-03-31,266.0,8707,3.06,53.77301983070637,-1.711488023350846,122.0,122,8565.0,8565,/content/drive/MyDrive/wy_images/B83015_2021_22.png,26.265208457758465,181.7,0.44,0.3990259434612733,117.16,0.1669296971,6.92,17.82
B83015,2022-23,0,2022-04-01,2023-03-31,282.0,8565,3.29,53.77301983070637,-1.711488023350846,122.0,122,8565.0,8565,/content/drive/MyDrive/wy_images/B83015_2022_23.png,27.0373358144509,181.7,0.4202,0.3446234980464261,106.35,0.1436454432,1.34,17.85
B83015,2023-24,0,2023-04-01,2024-03-31,276.0,8583,3.22,53.77301983070637,-1.711488023350846,122.0,122,8565.0,8565,/content/drive/MyDrive/wy_images/B83015_2023_24.png,24.434949225054943,181.7,0.4478,0.3593070190760745,105.72,0.1820284314,4.25,17.93
B83016,2019-20,0,2019-04-01,2020-03-31,189.0,7123,2.65,53.80597596933848,-1.7347601907291166,87.0,87,8284.0,8284,/content/drive/MyDrive/wy_images/B83016_2019_20.png,21.54831156303266,162.9,0.5583,0.4415898000459665,101.39,0.1635289757999999,2.91,29.17
B83016,2020-21,1,2020-04-01,2021-03-31,183.0,7092,2.58,53.80597596933848,-1.7347601907291166,87.0,87,8284.0,8284,/content/drive/MyDrive/wy_images/B83016_2020_21.png,22.7712063437196,162.9,0.5321,0.3947860767639622,92.72,0.1736719876999999,-6.31,29.19
B83016,2021-22,0,2021-04-01,2022-03-31,185.0,7747,2.39,53.80597596933848,-1.7347601907291166,87.0,87,8284.0,8284,/content/drive/MyDrive/wy_images/B83016_2021_22.png,21.16240744132297,162.9,0.5041,0.4136360468857734,115.97,0.1581993991,4.4,29.23
B83016,2022-23,0,2022-04-01,2023-03-31,187.0,8286,2.26,53.80597596933848,-1.7347601907291166,87.0,87,8284.0,8284,/content/drive/MyDrive/wy_images/B83016_2022_23.png,23.882269599826188,162.9,0.5236,0.3838835623994484,104.19,0.1419490498,0.89,29.17
B83016,2023-24,0,2023-04-01,2024-03-31,182.0,8572,2.12,53.80597596933848,-1.7347601907291166,87.0,87,8284.0,8284,/content/drive/MyDrive/wy_images/B83016_2023_24.png,23.222572113356307,162.9,0.5709,0.4187752792461503,104.26,0.1778182294999999,3.08,29.34
B83017,2019-20,0,2019-04-01,2020-03-31,174.0,7932,2.19,53.77150761304951,-1.8040399319813576,116.0,116,7939.0,7939,/content/drive/MyDrive/wy_images/B83017_2019_20.png,17.52701960815708,259.6,0.5693,0.4853099839117445,103.55,0.165852734,0.82,25.07
B83017,2020-21,1,2020-04-01,2021-03-31,181.0,7842,2.31,53.77150761304951,-1.8040399319813576,116.0,116,7939.0,7939,/content/drive/MyDrive/wy_images/B83017_2020_21.png,18.540770865756866,259.6,0.5624,0.4065879567915422,94.5,0.1669525762,-4.27,24.91
B83017,2021-22,0,2021-04-01,2022-03-31,176.0,7881,2.23,53.77150761304951,-1.8040399319813576,116.0,116,7939.0,7939,/content/drive/MyDrive/wy_images/B83017_2021_22.png,17.531010864448348,259.6,0.5621,0.5127131050333257,113.61,0.1505474863,4.96,24.85
B83017,2022-23,0,2022-04-01,2023-03-31,176.0,7945,2.22,53.77150761304951,-1.8040399319813576,116.0,116,7939.0,7939,/content/drive/MyDrive/wy_images/B83017_2022_23.png,18.90499547242364,259.6,0.5492,0.4154164238106183,102.67,0.1500630238999999,0.36,24.79
B83018,2019-20,0,2019-04-01,2020-03-31,283.0,12157,2.33,53.83272112376798,-1.7328821627080302,217.0,217,12378.0,12378,/content/drive/MyDrive/wy_images/B83018_2019_20.png,24.60784000353247,142.3,0.5919,0.4465638427947598,99.55,0.1609872172999999,3.18,20.99
B83018,2020-21,1,2020-04-01,2021-03-31,299.0,12233,2.44,53.83272112376798,-1.7328821627080302,217.0,217,12378.0,12378,/content/drive/MyDrive/wy_images/B83018_2020_21.png,24.819853241226657,142.3,0.5617,0.4022196092852218,90.72,0.169623358,-5.48,20.85
B83018,2021-22,0,2021-04-01,2022-03-31,282.0,12323,2.29,53.83272112376798,-1.7328821627080302,217.0,217,12378.0,12378,/content/drive/MyDrive/wy_images/B83018_2021_22.png,25.13991098109956,142.3,0.5331,0.4225012227074236,110.98,0.1575217505,4.46,20.73
B83018,2022-23,0,2022-04-01,2023-03-31,289.0,12382,2.33,53.83272112376798,-1.7328821627080302,217.0,217,12378.0,12378,/content/drive/MyDrive/wy_images/B83018_2022_23.png,26.79177351107078,142.3,0.5754,0.3991544242702827,101.88,0.1330410873999999,0.29,20.81
B83018,2023-24,0,2023-04-01,2024-03-31,294.0,12506,2.35,53.83272112376798,-1.7328821627080302,217.0,217,12378.0,12378,/content/drive/MyDrive/wy_images/B83018_2023_24.png,24.40137259401899,142.3,0.632,0.4532999080671109,101.45,0.1737558892,3.06,20.79
B83020,2019-20,0,2019-04-01,2020-03-31,182.0,8328,2.19,53.77966567183176,-1.8553860071942443,290.0,290,18070.0,18070,/content/drive/MyDrive/wy_images/B83020_2019_20.png,16.26516632636993,290.7,0.6775,0.4830156837508619,100.14,0.1644712996,1.94,10.46
B83020,2020-21,1,2020-04-01,2021-03-31,183.0,8535,2.14,53.77966567183176,-1.8553860071942443,290.0,290,18070.0,18070,/content/drive/MyDrive/wy_images/B83020_2020_21.png,17.96297829922475,290.7,0.7011,0.4542910457366123,92.56,0.1668155342,-5.34,10.53
B83020,2021-22,0,2021-04-01,2022-03-31,178.0,8652,2.06,53.77966567183176,-1.8553860071942443,290.0,290,18070.0,18070,/content/drive/MyDrive/wy_images/B83020_2021_22.png,17.434428314700266,290.7,0.6948,0.5188434750632038,109.86,0.1445940716,4.53,10.54
B83020,2022-23,0,2022-04-01,2023-03-31,432.0,18086,2.39,53.77966567183176,-1.8553860071942443,290.0,290,18070.0,18070,/content/drive/MyDrive/wy_images/B83020_2022_23.png,18.906252792272483,290.7,0.6911,0.475765695242473,99.17,0.1421202999999999,0.46,8.3
B83020,2023-24,0,2023-04-01,2024-03-31,440.0,18360,2.4,53.77966567183176,-1.8553860071942443,290.0,290,18070.0,18070,/content/drive/MyDrive/wy_images/B83020_2023_24.png,19.937024394032544,290.7,0.73,0.4814372052401747,99.68,0.1621336216999999,5.38,8.27
B83022,2019-20,0,2019-04-01,2020-03-31,193.0,9199,2.1,53.85145157737778,-1.7715043806582176,46.0,46,9389.0,9389,/content/drive/MyDrive/wy_images/B83022_2019_20.png,18.28848596063836,150.3,0.6528,0.4534650976786946,97.44,0.1619095404,2.2,12.6
B83022,2020-21,1,2020-04-01,2021-03-31,192.0,9201,2.09,53.85145157737778,-1.7715043806582176,46.0,46,9389.0,9389,/content/drive/MyDrive/wy_images/B83022_2020_21.png,18.827273885740407,150.3,0.6593,0.4489499149620777,89.2,0.1664896188,-3.94,12.59
B83022,2021-22,0,2021-04-01,2022-03-31,180.0,9228,1.95,53.85145157737778,-1.7715043806582176,46.0,46,9389.0,9389,/content/drive/MyDrive/wy_images/B83022_2021_22.png,18.834851857204,150.3,0.628,0.4683688715237876,107.68,0.1648429946,4.32,12.6
B83022,2022-23,0,2022-04-01,2023-03-31,166.0,9391,1.77,53.85145157737778,-1.7715043806582176,46.0,46,9389.0,9389,/content/drive/MyDrive/wy_images/B83022_2022_23.png,20.93883741855868,150.3,0.643,0.4310910825097679,98.13,0.1294938525,0.81,12.62
B83022,2023-24,0,2023-04-01,2024-03-31,175.0,9527,1.84,53.85145157737778,-1.7715043806582176,46.0,46,9389.0,9389,/content/drive/MyDrive/wy_images/B83022_2023_24.png,20.312387990192583,150.3,0.7106,0.4701492484486325,99.76,0.1760650148,5.13,12.62
B83025,2019-20,0,2019-04-01,2020-03-31,56.0,4320,1.3,53.78040578383415,-1.7686787584439785,166.0,166,4293.0,4293,/content/drive/MyDrive/wy_images/B83025_2019_20.png,19.528666377505303,176.5,0.4959,0.4282277959089864,103.81,0.1648099329,2.01,40.09
B83025,2020-21,1,2020-04-01,2021-03-31,51.0,4317,1.18,53.78040578383415,-1.7686787584439785,166.0,166,4293.0,4293,/content/drive/MyDrive/wy_images/B83025_2020_21.png,19.46782697410321,176.5,0.4703,0.3586646150310273,95.04,0.1721434808,-4.54,40.14
B83025,2021-22,0,2021-04-01,2022-03-31,51.0,4317,1.18,53.78040578383415,-1.7686787584439785,166.0,166,4293.0,4293,/content/drive/MyDrive/wy_images/B83025_2021_22.png,19.101956852175068,176.5,0.4392,0.3854436865088485,116.19,0.1608824894,4.85,40.17
B83025,2022-23,0,2022-04-01,2023-03-31,53.0,4347,1.22,53.78040578383415,-1.7686787584439785,166.0,166,4293.0,4293,/content/drive/MyDrive/wy_images/B83025_2022_23.png,20.961409353433915,176.5,0.457,0.3663551091703056,104.2,0.1544878643999999,0.38,40.17
B83025,2023-24,0,2023-04-01,2024-03-31,49.0,4456,1.1,53.78040578383415,-1.7686787584439785,166.0,166,4293.0,4293,/content/drive/MyDrive/wy_images/B83025_2023_24.png,20.97021542138047,176.5,0.4865,0.3749082601700758,104.0,0.1767037618,5.62,40.09
B83028,2019-20,0,2019-04-01,2020-03-31,260.0,10946,2.38,53.76658429589693,-1.802714647720004,107.0,107,10943.0,10943,/content/drive/MyDrive/wy_images/B83028_2019_20.png,19.75941136202604,264.2,0.6048,0.4680384923006205,103.09,0.1638319001,1.73,23.21
B83028,2020-21,1,2020-04-01,2021-03-31,257.0,10832,2.37,53.76658429589693,-1.802714647720004,107.0,107,10943.0,10943,/content/drive/MyDrive/wy_images/B83028_2020_21.png,20.555328178387853,264.2,0.598,0.4145721213514134,94.61,0.1688322153999999,-4.66,23.33
B83028,2021-22,0,2021-04-01,2022-03-31,262.0,10879,2.41,53.76658429589693,-1.802714647720004,107.0,107,10943.0,10943,/content/drive/MyDrive/wy_images/B83028_2021_22.png,19.754958626791023,264.2,0.5817,0.4651935601011261,113.83,0.1524338932999999,4.78,23.31
B83028,2022-23,0,2022-04-01,2023-03-31,263.0,10946,2.4,53.76658429589693,-1.802714647720004,107.0,107,10943.0,10943,/content/drive/MyDrive/wy_images/B83028_2022_23.png,19.87045872507878,264.2,0.5833,0.4269246334176051,102.46,0.1493209372999999,0.13,23.33
B83028,2023-24,0,2023-04-01,2024-03-31,254.0,10924,2.33,53.76658429589693,-1.802714647720004,107.0,107,10943.0,10943,/content/drive/MyDrive/wy_images/B83028_2023_24.png,20.28513419142406,264.2,0.6151,0.4352758860032176,102.47,0.1641563397,5.15,23.41
B83029,2019-20,0,2019-04-01,2020-03-31,358.0,10328,3.47,53.75207755490197,-1.7667204725490195,60.0,60,10200.0,10200,/content/drive/MyDrive/wy_images/B83029_2019_20.png,43.87166624488128,185.1,0.5927,0.4436271385888301,104.46,0.1695155593,2.2,13.97
B83029,2020-21,1,2020-04-01,2021-03-31,368.0,10244,3.59,53.75207755490197,-1.7667204725490195,60.0,60,10200.0,10200,/content/drive/MyDrive/wy_images/B83029_2020_21.png,44.90301187387828,185.1,0.5823,0.4111031395081591,96.87,0.1693372714,-5.91,13.94
B83029,2021-22,0,2021-04-01,2022-03-31,352.0,10291,3.42,53.75207755490197,-1.7667204725490195,60.0,60,10200.0,10200,/content/drive/MyDrive/wy_images/B83029_2021_22.png,45.42637461790124,185.1,0.5877,0.4401214479430016,116.05,0.1611060533,5.04,13.96
B83029,2022-23,0,2022-04-01,2023-03-31,333.0,10200,3.26,53.75207755490197,-1.7667204725490195,60.0,60,10200.0,10200,/content/drive/MyDrive/wy_images/B83029_2022_23.png,46.33022689732468,185.1,0.586,0.4178392047805103,103.1,0.1431873498,-0.33,13.99
B83029,2023-24,0,2023-04-01,2024-03-31,326.0,10146,3.21,53.75207755490197,-1.7667204725490195,60.0,60,10200.0,10200,/content/drive/MyDrive/wy_images/B83029_2023_24.png,44.10298366306108,185.1,0.6044,0.4516480119512756,104.21,0.165650649,5.14,14.0
B83031,2019-20,0,2019-04-01,2020-03-31,81.0,3736,2.17,53.85644270453362,-1.83090596925482,98.0,98,3838.0,3838,/content/drive/MyDrive/wy_images/B83031_2019_20.png,15.409988312075388,175.2,0.7052,0.4689562123649736,94.63,0.1689964930999999,1.22,12.78
B83031,2020-21,1,2020-04-01,2021-03-31,80.0,3752,2.13,53.85644270453362,-1.83090596925482,98.0,98,3838.0,3838,/content/drive/MyDrive/wy_images/B83031_2020_21.png,17.761736171852945,175.2,0.7105,0.4548600321765111,87.14,0.1649037735,-3.07,12.83
B83031,2021-22,0,2021-04-01,2022-03-31,80.0,3854,2.08,53.85644270453362,-1.83090596925482,98.0,98,3838.0,3838,/content/drive/MyDrive/wy_images/B83031_2021_22.png,16.735035223933277,175.2,0.7099,0.5042333716387037,103.56,0.1590978923,3.04,12.67
B83031,2022-23,0,2022-04-01,2023-03-31,74.0,3846,1.92,53.85644270453362,-1.83090596925482,98.0,98,3838.0,3838,/content/drive/MyDrive/wy_images/B83031_2022_23.png,17.60714189711253,175.2,0.6904,0.4846492254654103,95.07,0.1286223189,-0.31,12.5
B83031,2023-24,0,2023-04-01,2024-03-31,73.0,3947,1.85,53.85644270453362,-1.83090596925482,98.0,98,3838.0,3838,/content/drive/MyDrive/wy_images/B83031_2023_24.png,18.20389762088287,175.2,0.7481,0.4860625143645139,96.37,0.1710549558,5.26,12.32
B83032,2019-20,0,2019-04-01,2020-03-31,62.0,3981,1.56,53.79692178238341,-1.7224220025906738,138.0,138,3860.0,3860,/content/drive/MyDrive/wy_images/B83032_2019_20.png,23.677526512823995,176.0,0.512,0.4115069363364744,102.02,0.1682953998,2.85,38.8
B83032,2020-21,1,2020-04-01,2021-03-31,63.0,3972,1.59,53.79692178238341,-1.7224220025906738,138.0,138,3860.0,3860,/content/drive/MyDrive/wy_images/B83032_2020_21.png,24.747380698014368,176.0,0.4591,0.3396494552976327,93.53,0.1753181045,-7.16,38.8
B83032,2021-22,0,2021-04-01,2022-03-31,62.0,3848,1.61,53.79692178238341,-1.7224220025906738,138.0,138,3860.0,3860,/content/drive/MyDrive/wy_images/B83032_2021_22.png,24.085295960501337,176.0,0.4307,0.3789829372558033,116.64,0.1617170844,5.16,38.47
B83032,2022-23,0,2022-04-01,2023-03-31,56.0,3861,1.45,53.79692178238341,-1.7224220025906738,138.0,138,3860.0,3860,/content/drive/MyDrive/wy_images/B83032_2022_23.png,24.71819241239812,176.0,0.4232,0.3381260399908067,105.44,0.1429492311,1.3,38.63
B83032,2023-24,0,2023-04-01,2024-03-31,56.0,4044,1.38,53.79692178238341,-1.7224220025906738,138.0,138,3860.0,3860,/content/drive/MyDrive/wy_images/B83032_2023_24.png,23.53300351866909,176.0,0.4844,0.3719899103654333,104.48,0.1770350278999999,3.32,38.83
B83033,2019-20,0,2019-04-01,2020-03-31,361.0,13401,2.69,53.87724828222983,-1.9502006802805232,188.0,188,80849.0,80849,/content/drive/MyDrive/wy_images/B83033_2019_20.png,15.571084053319668,184.0,0.6942,0.474554304757527,92.67,0.1679038820999999,2.11,15.27
B83033,2020-21,1,2020-04-01,2021-03-31,355.0,13522,2.63,53.87724828222983,-1.9502006802805232,188.0,188,80849.0,80849,/content/drive/MyDrive/wy_images/B83033_2020_21.png,17.363673808781186,184.0,0.7041,0.4766283521029648,84.93,0.1684689598,-3.85,15.31
B83033,2021-22,0,2021-04-01,2022-03-31,2184.0,87233,2.5,53.87724828222983,-1.9502006802805232,188.0,188,80849.0,80849,/content/drive/MyDrive/wy_images/B83033_2021_22.png,16.733117043812275,184.0,0.6945,0.480335941162951,96.96,0.1631747713,4.66,11.41
B83033,2022-23,0,2022-04-01,2023-03-31,2118.0,86907,2.44,53.87724828222983,-1.9502006802805232,188.0,188,80849.0,80849,/content/drive/MyDrive/wy_images/B83033_2022_23.png,17.285301325665575,184.0,0.6745,0.4497575086187083,90.2,0.1297982067,-0.24,11.45
B83033,2023-24,0,2023-04-01,2024-03-31,2054.0,86789,2.37,53.87724828222983,-1.9502006802805232,188.0,188,80849.0,80849,/content/drive/MyDrive/wy_images/B83033_2023_24.png,18.48871211810128,184.0,0.7334,0.4753251896115835,94.32,0.1716415666,5.48,11.53
B83035,2019-20,0,2019-04-01,2020-03-31,198.0,10343,1.91,53.78125250985944,-1.7663582869855392,91.0,91,9889.0,9889,/content/drive/MyDrive/wy_images/B83035_2019_20.png,19.5198789145156,172.4,0.4952,0.4269613422201792,103.88,0.1638325169999999,2.11,35.9
B83035,2020-21,1,2020-04-01,2021-03-31,191.0,10225,1.87,53.78125250985944,-1.7663582869855392,91.0,91,9889.0,9889,/content/drive/MyDrive/wy_images/B83035_2020_21.png,19.379304215058703,172.4,0.4696,0.3592886646747874,95.04,0.1723575753,-4.54,36.11
B83035,2021-22,0,2021-04-01,2022-03-31,187.0,10450,1.79,53.78125250985944,-1.7663582869855392,91.0,91,9889.0,9889,/content/drive/MyDrive/wy_images/B83035_2021_22.png,19.1897881441848,172.4,0.434,0.3773493955412549,116.47,0.1610602281,4.87,36.0
B83035,2022-23,0,2022-04-01,2023-03-31,194.0,10557,1.84,53.78125250985944,-1.7663582869855392,91.0,91,9889.0,9889,/content/drive/MyDrive/wy_images/B83035_2022_23.png,21.16827362024936,172.4,0.4536,0.3640791634107102,104.46,0.1550610168,0.4,35.9
B83035,2023-24,0,2023-04-01,2024-03-31,204.0,10991,1.86,53.78125250985944,-1.7663582869855392,91.0,91,9889.0,9889,/content/drive/MyDrive/wy_images/B83035_2023_24.png,20.8807139244566,172.4,0.4836,0.3737886416915651,104.15,0.1765781978,5.49,36.13
B83037,2019-20,0,2019-04-01,2020-03-31,264.0,10085,2.62,53.82355803578453,-1.8794562072355483,38.0,38,10172.0,10172,/content/drive/MyDrive/wy_images/B83037_2019_20.png,16.09207431137001,222.5,0.7228,0.4815289772466099,94.63,0.1619051297,1.31,5.19
B83037,2020-21,1,2020-04-01,2021-03-31,261.0,10066,2.59,53.82355803578453,-1.8794562072355483,38.0,38,10172.0,10172,/content/drive/MyDrive/wy_images/B83037_2020_21.png,17.17487695741268,222.5,0.7216,0.4679834290967594,87.58,0.1626807411,-4.78,5.15
B83037,2021-22,0,2021-04-01,2022-03-31,247.0,10117,2.44,53.82355803578453,-1.8794562072355483,38.0,38,10172.0,10172,/content/drive/MyDrive/wy_images/B83037_2021_22.png,15.291933734173272,222.5,0.7085,0.5118137393702598,103.36,0.1481023637,3.63,5.14
B83037,2022-23,0,2022-04-01,2023-03-31,239.0,10174,2.35,53.82355803578453,-1.8794562072355483,38.0,38,10172.0,10172,/content/drive/MyDrive/wy_images/B83037_2022_23.png,17.561601738539448,222.5,0.688,0.4555207906228453,95.35,0.1293052508,-0.18,5.12
B83037,2023-24,0,2023-04-01,2024-03-31,228.0,10077,2.26,53.82355803578453,-1.8794562072355483,38.0,38,10172.0,10172,/content/drive/MyDrive/wy_images/B83037_2023_24.png,18.018204415610786,222.5,0.7323,0.4852732751091703,96.18,0.1678935037,6.58,5.1
B83038,2019-20,0,2019-04-01,2020-03-31,236.0,18827,1.25,53.814465911979575,-1.7899796002850863,188.0,188,16837.0,16837,/content/drive/MyDrive/wy_images/B83038_2019_20.png,19.647637041857703,190.3,0.5769,0.4289619719604688,100.58,0.1713300758,2.2,25.23
B83038,2020-21,1,2020-04-01,2021-03-31,254.0,18773,1.35,53.814465911979575,-1.7899796002850863,188.0,188,16837.0,16837,/content/drive/MyDrive/wy_images/B83038_2020_21.png,20.694240206749942,190.3,0.5887,0.4259151413468168,92.09,0.1677789506999999,-3.83,25.13
B83038,2021-22,0,2021-04-01,2022-03-31,246.0,18626,1.32,53.814465911979575,-1.7899796002850863,188.0,188,16837.0,16837,/content/drive/MyDrive/wy_images/B83038_2021_22.png,18.5828400931216,190.3,0.5921,0.4990207216731786,112.63,0.1576574824999999,4.76,25.09
B83038,2022-23,0,2022-04-01,2023-03-31,239.0,18608,1.28,53.814465911979575,-1.7899796002850863,188.0,188,16837.0,16837,/content/drive/MyDrive/wy_images/B83038_2022_23.png,22.10880017396995,190.3,0.5861,0.4327062698230292,99.71,0.1377227635,0.88,24.96
B83038,2023-24,0,2023-04-01,2024-03-31,243.0,18793,1.29,53.814465911979575,-1.7899796002850863,188.0,188,16837.0,16837,/content/drive/MyDrive/wy_images/B83038_2023_24.png,20.785252146545496,190.3,0.6223,0.4374600597563778,102.14,0.1791541626,6.31,24.95
B83039,2019-20,0,2019-04-01,2020-03-31,401.0,12789,3.14,53.837038770362376,-1.7826669493849734,153.0,153,24064.0,24064,/content/drive/MyDrive/wy_images/B83039_2019_20.png,29.91626216690644,123.7,0.6282,0.4544011721443346,98.37,0.1608327254,2.57,16.78
B83039,2020-21,1,2020-04-01,2021-03-31,541.0,24148,2.24,53.837038770362376,-1.7826669493849734,153.0,153,24064.0,24064,/content/drive/MyDrive/wy_images/B83039_2020_21.png,30.679715886540155,123.7,0.6571,0.4512625695242472,89.51,0.1672355836999999,-3.76,16.83
